web-scraper-order,web-scraper-start-url,item
"1567142626-1963","https://study.baidu.com/tiku","[题目]
建立多元化的产业结构是资源型工业城市可持续发展的重要途径。题型: 判断题|难度: 一般|使用次数: 0|纠错复制收藏到空间加入选题篮查看答案解析答案：正确解析：建立多元化的产业结构是资源型工业城市可持续发展的重要途径，多元化产业结构可以增加新的生长点，促进地区经济发展。据此可知答案为：正确。知识点：
[知识点：]
区域工业化和城市化的推进过程产生的问题及解决措施"
"1567142626-1965","https://study.baidu.com/tiku","[题目]
流域的自然地理特征很大程度上决定了河流的利用方式和流域的开发方向。题型: 判断题|难度: 一般|使用次数: 0|纠错复制收藏到空间加入选题篮查看答案解析答案：正确解析：流域内的地理位置、地形、气候、河流等自然地理特征，决定河流的利用方式和流域的开发方向，故本题叙述正确。据此可知答案为：正确。知识点：
[知识点：]
流域开发的地理条件、内容、综合治理措施"
"1567142626-1931","https://study.baidu.com/tiku","[题目]
2017年4月1日，中共中央、国务院决定在河北设立雄安新区（涉及河北省雄县、容城、安新3县及周边部分区域），这是继深圳经济特区和上海浦东新区之后又一具有全国意义的新区，其区位优势明显，距离北京、天津等城市车程不超过1小时。其定位主要是北京“非首都功能”的集中承载地，推动京津冀协同发展。据此完成下列各题。1. 与当时的深圳和浦东一样，雄安新区也选择在开发程度较低的地区，主要考虑的是（    ）A. 建设成本B. 技术水平C. 产业基础D. 气候条件2. 疏解北京“非首都功能”，利于北京市（    ）A. 扩大服务范围B. 丰富城市职能C. 提高国民素质D. 改善城市环境3. 京津冀协同发展可以（    ）A. 促进三地资源优势互补B. 根治城市发展中的问题C. 实现污染物集中化处理D. 引导三地产业结构趋同题型: 综合题|难度: 一般|使用次数: 1|纠错复制收藏到空间加入选题篮查看答案解析答案：1. A2. D3. A解析：（1）开发程度较低的地区，经济相对落后，土地租金低，建设成本低，成为大型建设或新区的首选地。（2）北京“非首都功能”主要是指各类较为低端产业或污染工业、占地大的资源型产业等，这类产业的移出，有利于保护北京市的城区环境。（3）京津冀协同发展可以促进三地资源优势互补 ，但不能根治城市发展中的问题；使得污染物转移、分散；引导三地产业结构各具特色、优势并存。据此可知答案为：（1）A；（2）D；（3）A。知识点：
[知识点：]
产业转移和资源跨区域调配对区域地理环境的影响,不同区域自然环境、人类活动的差异,区域可持续发展"
"1567142626-1959","https://study.baidu.com/tiku","[题目]
“滴滴出行”是一款综合性的网络约车软件，具有查找附近可用车辆、规划最优出行路线等功能。据此完成下列各题。1. “滴滴出行”中所采用的地理信息技术主要有（    ）①GIS ②RS ③GPS ④数字地球A. ①②B. ①③C. ②④D. ③④2. 网络约车软件的推广（    ）A. 从根本上改变人们的出行方式B. 促进城市交通资源利用率的提升C. 实现绿色出行，解决城市拥堵D. 投资巨大，产品更新换代周期长题型: 综合题|难度: 一般|使用次数: 0|纠错复制收藏到空间加入选题篮查看答案解析答案：1. B2. B解析：（1）软件可以查找附近可用车辆，这需要定位，采用了GPS技术，③对，而规划出行路线需要分析，采用的是GIS技术，①对，故选B。（2）这款软件投资不大，出行方式依然是打车，没有改变出行方式也不是绿色出行，只是打车的效率更高了，提升的是交通资源利用率，故选B。据此可知答案为：（1）B （2）B。知识点：
[知识点：]
地理信息系统(GIS)在城市管理中的应用,遥感(RS)在资源普查、环境和灾害监测中的应用,全球定位系统(GPS)在定位导航中的应用,区域可持续发展,数字地球的含义"
"1567142626-2039","https://study.baidu.com/tiku","[题目]
田纳西河的水系、水文特征是（ ）①水系发达，支流众多 ②河流落差大，水力资源丰富③矿产资源丰富 ④水量丰富，流量不稳定A①②③B②③④C①②④D①③④题型: 单选题|难度: 一般|使用次数: 0|纠错复制收藏到空间加入选题篮查看答案解析答案：C解析：组合选择题可采取排除法，矿产资源丰富明显不属于河流特征，③错误。田纳西河流域受亚热带湿润性季风气候影响，降水量丰富，故水量丰富，但流量的季节变化明显，且水系发达，支流较多；而该流域内地形以山地、丘陵、平原为主，地形落差较大，水能资源丰富。知识点：
[知识点：]
流域开发的地理条件、内容、综合治理措施"
"1567142626-2003","https://study.baidu.com/tiku","[题目]
下列说法正确的是(    )A田纳西河流域综合开发利用水资源从防洪入手B田纳西河因冬季河水结冰，航运价值不大C田纳西河流域水能丰富，但是利用率不高D田纳西河流域防洪设施的建设使当地的人地矛盾更加突出题型: 单选题|难度: 一般|使用次数: 0|纠错复制收藏到空间加入选题篮查看答案解析答案：A解析：田纳西河流域经综合开发，航运价值较大，水能丰富，利用率较高，使当地的人地矛盾得到缓解；因该流域多洪涝灾害，所以其综合开发利用水资源是从防洪入手。故选A。知识点：
[知识点：]
流域开发的地理条件、内容、综合治理措施"
"1567142626-1964","https://study.baidu.com/tiku","[题目]
读“世界某地区局部图”图，M河（    ）A汛期出现在7月份B结冰期长C通航里程长，航运价值高D有灌溉价值题型: 单选题|难度: 一般|使用次数: 0|纠错复制收藏到空间加入选题篮查看答案解析答案：D解析：读图可知，M河主要流经南半球的热带草原气候区，河流汛期出现在1月份，A错。纬度低，最冷月均温在0°C以上，没有结冰期，B错。流经高原地区，径流量小，航运价值不大，C错。热带草原地区，降水季节变化大，旱季时，河流具有灌溉功能，D对。故选D。据此可知答案为：D。知识点：
[知识点：]
流域开发的地理条件、内容、综合治理措施"
"1567142626-1942","https://study.baidu.com/tiku","[题目]
使用遥感技术，可以快速了解我国北方遭受暴雪天气的分布范围。（    ）（判断对错）题型: 判断题|难度: 一般|使用次数: 0|纠错复制收藏到空间加入选题篮查看答案解析答案：正确解析：遥感即遥远的感知，可利用飞机、飞船、卫星上，使用光学仪器和电子仪器，获取地面的图象。根据图象可分析出遭受暴雪天气影响的分布情况。据此可知答案为：正确。知识点：
[知识点：]
遥感(RS)在资源普查、环境和灾害监测中的应用,区域可持续发展"
"1567142626-2009","https://study.baidu.com/tiku","[题目]
下列关于田纳西河流域开发和整治的叙述，不正确的是（  ）A根治了洪灾B农林牧渔业、工业和旅游业得到迅速发展C人均收入高于全国平均水平D实现了经济效益、社会效益和生态效益的统一题型: 单选题|难度: 一般|使用次数: 0|纠错复制收藏到空间加入选题篮查看答案解析答案：C解析：通过综合开发与整治，田纳西河流域根治了洪灾，农林牧渔业、工业和旅游业得了迅速发展，生态环境明显改善。到20世纪80年，田纳西河流域人均收入水平已经接近全国平均水平，实现了了经济效益、社会效益和生态效益的统一知识点：
[知识点：]
流域开发的地理条件、内容、综合治理措施"
"1567142626-2054","https://study.baidu.com/tiku","[题目]
下图为英国泰晤士河河口区域示意图及伦敦气候资料统计图，泰晤士河河口水闸泄洪孔关闭时时间时间夏季多于冬季。读图完成下列各题。1. 水闸的主要功能是（  ）A. 拦水发电B. 储存淡水C. 供旅游活动D. 防海水入侵2. 泰晤士河水闸关闭时，会促使水闸以上至伦敦河段（  ）A. 泥沙沉积量减少B. 泥沙沉积量增加C. 河流水质下降D. 河流含沙量增加题型: 综合题|难度: 一般|使用次数: 0|纠错复制收藏到空间加入选题篮查看答案解析答案：1. D2. A解析：⑴修建在河道和渠道上利用闸门控制流量和调节水位的低水头水工建筑物。关闭闸门可以拦洪、挡潮或抬高上游水位，以满足灌溉、发电、航运、水产、环保、工业和生活用水等需要；开启闸门，可以宣泄洪水、涝水、弃水或废水，也可对下游河道或渠道供水。在水利工程中，水闸作为挡水、泄水或取水的建筑物，应用广泛。泰晤士河水闸位于伦敦的泰晤士河，临近格林尼治，主要 用于来自海洋潮汐的防御。⑵泰晤士河水闸关闭时，海洋潮汐不能越过水闸，海洋中的泥沙不会被带至水闸以上至伦敦河段，因此会促使水闸以上至伦敦河段泥沙沉积量减少。据此可知答案为：（1）D；（2）A。知识点：
[知识点：]
流域开发的地理条件、内容、综合治理措施"
"1567142626-1972","https://study.baidu.com/tiku","[题目]
美国田纳西河流域内发展高耗能工业的必要条件是（    ）A水能资源丰富B铁路交通便利C信息交流通畅D地理环境优美题型: 单选题|难度: 一般|使用次数: 0|纠错复制收藏到空间加入选题篮查看答案解析答案：A解析：美国田纳西河流域水能资源丰富，利用水能发电，为发展高耗能工业创造必要条件，选择A。影响高耗能工业的主导因素是动力，不是交通、信息和环境。知识点：
[知识点：]
流域开发的地理条件、内容、综合治理措施"
"1567142626-2035","https://study.baidu.com/tiku","[题目]
珠江三角洲地区城市化发展的模式是(  )A小商品经营------个体私营企业-------工业化-------城市化B大城市扩散------乡镇企业发展-------工业化--------城市化C对外开放-------外资企业建立-------工业化--------城市化D沿边开放--------边贸发展-----------城市化题型: 单选题|难度: 一般|使用次数: 0|纠错复制收藏到空间加入选题篮查看答案解析答案：C解析：A模式以小商品经营推动个体经济发展的工业化特征，符合温州模式；B模式以大城市的扩展而发展乡镇企业推动工业化发展，符合江苏模式；C模式因改革开放的政策发展外资经济，而促进区域的工业区，符合珠三角模式；D模式沿边开放，边境贸易发展推动城市化，符合喀什模式。知识点：
[知识点：]
区域工业化和城市化的推进过程产生的问题及解决措施"
"1567142626-1971","https://study.baidu.com/tiku","[题目]
如果你是一个特大城市的市长，那么你在保护和改善城市环境方面拟采取的措施（    ）①建立卫星城，开发新区                ②建设立体交通道路系统③把对环境有污染的工厂全部清除出本市  ④规划建设大量高档次住宅A①③B①④C①②D②③题型: 单选题|难度: 一般|使用次数: 0|纠错复制收藏到空间加入选题篮查看答案解析答案：C解析：城市化过程中，我们应该采取措施来保护和改善城市环境。如分散大城市职能，建立卫星城，开发新区：建设卫星城，向郊区分散人口和工业，控制城市中心区的规模；建立与城市经济相适应的城市发展机制；进行合理规划，改善城市交通和居住条件：合理布局城市功能区，妥善安排各种用地的相对位置；治理城市环境，对工业企业合理布局，适当分散污染源；改善交通和住房条件；加强城市绿化建设，扩大城市绿地面积等，所以本题C正确。知识点：
[知识点：]
区域工业化和城市化的推进过程产生的问题及解决措施"
"1567142626-1941","https://study.baidu.com/tiku","[题目]
不同地物在同一光谱波段上的反射率差异越大，越容易区分。下图反映了甲、乙两类植物在生长期内两个波段上的反射率。在遥感影像上区分这两类植物，应该选择生长期内哪一天的影像最合适(　　)A①——第30天B②——第75天C③——第100天D④——第130天题型: 单选题|难度: 一般|使用次数: 0|纠错复制收藏到空间加入选题篮查看答案解析答案：A解析：应选择同一光谱波段上的反射率差异最大的时间段。知识点：
[知识点：]
遥感(RS)在资源普查、环境和灾害监测中的应用,区域可持续发展"
"1567142626-2010","https://study.baidu.com/tiku","[题目]
下列关于田纳西河及其流域开发的说法正确的是（ ）A发源于阿巴拉契亚山脉东坡B山地的生态环境直接影响环境水量和水质C河流是生态环境保护的重点D河谷平原是该流域中开发利用的主要部分题型: 单选题|难度: 一般|使用次数: 0|纠错复制收藏到空间加入选题篮查看答案解析答案：B解析：田纳西河发源于美国阿巴拉契亚山脉的西坡，A项错误；由于河流上游山区的植被具有涵养水源，保持水土的功能，故其植被分布状况直接影响河流的水量和水质，B项正确；河流流域生态环境保护的重点是流域内的植被，C项错误；田纳西河流域开发的核心是水能资源的梯级开发，故主要位于河流的上中游山地、丘陵地带，故D项错误。知识点：
[知识点：]
流域开发的地理条件、内容、综合治理措施"
"1567142626-2051","https://study.baidu.com/tiku","[题目]
流域的自然背景决定了河流的利用方式和流域的开发方向。田纳西河流域的地形、气候、水文、矿产等状况，决定其综合开发利用的方向。据此完成下列各题。1. 田纳西河流域的气候类型是（  ）A. 亚热带季风性湿润气候B. 地中海气候C. 温带海洋性气候D. 温带大陆性气候2. 田纳西河的水系、水文特征是（  ）①水系发达，支流众多②河流落差大，水力资源丰富③水量丰富，流量不稳定④矿产资源丰富A. ①②③B. ②③④C. ①②④D. ①③④3. 该流域及其开发方向的组合，正确的是（  ）A. 发源地——保护植被生态B. 河流——生态环境保护的重点C. 河谷平原—水资源的合理分配和水质保护D. 河口——矿产资源开发和港口建设题型: 综合题|难度: 简单|使用次数: 0|纠错复制收藏到空间加入选题篮查看答案解析答案：1. A2. A3. A解析：⑴田纳西河流域位于30°N-40°N大陆东部，属亚热带，夏季高温多雨，冬季温和多雨，且冬春降水量多于夏秋。属亚热带季风性湿润气候，A正确。⑵矿产资源丰富不属于水系、水文特征，因此④不符合题目要求。B、C、D选项均和④有关，故A正确，其余三项错误。⑶山地是河流的发源地，其生态环境直接影响河流的水量和水质，应保护它的植被，A正确；河谷平原是生态环境保护的重点；河流要注意水资源的合理分配和水质的保护；河口不一定是矿产资源丰富地区。故B、C、D错误。据此可知答案为：（1）A；（2）A；（3）A。知识点：
[知识点：]
流域开发的地理条件、内容、综合治理措施"
"1567142626-1996","https://study.baidu.com/tiku","[题目]
下图为三峡水库建成前后宜昌水文站多年月平均径流量图，判断三峡水库建成后通过宜昌站的水文状况是（   ）A径流季节变化减小B径流年际变化加大C年平均径流量加大D河流含沙量增加题型: 单选题|难度: 一般|使用次数: 0|纠错复制收藏到空间加入选题篮查看答案解析答案：A解析：读图可知，三峡水库建成后宜昌水文站多年月平均径流量季节变化减小,径流年际变化和年平均径流量与三峡水库建成无联系，由于三峡大坝对泥沙的拦截，河流含沙量会减少。知识点：
[知识点：]
流域开发的地理条件、内容、综合治理措施"
"1567142626-2022","https://study.baidu.com/tiku","[题目]
田纳西河两岸能够形成一条“工业走廊”主要得益于（　　）A丰富的矿产资源B旅游业的带动作用C便利的航运条件D全国最大的电力供应地题型: 单选题|难度: 一般|使用次数: 0|纠错复制收藏到空间加入选题篮查看答案解析答案：D解析：田纳西河流域以水能资源的梯级开发为核心，开发水电，并结合火电和核电的开发，提供了充足而廉价的电力供应，成为全美最大的能源供应基地。知识点：
[知识点：]
流域开发的地理条件、内容、综合治理措施"
"1567142626-1993","https://study.baidu.com/tiku","[题目]
与长江三角洲、京津唐地区相比，珠江三角洲区位条件的不足之处是（   ）①产业基础相对薄弱  ②市场腹地相对狭小  ③科技实力和人才队伍相对薄弱   ④改革开放重心北移A①③B①②③C①②③④D②③④题型: 单选题|难度: 一般|使用次数: 0|纠错复制收藏到空间加入选题篮查看答案解析答案：B解析：是要与长江三角洲、京津唐地区相比，珠江三角洲的区位不足。珠三角发展较晚，区位条件不足表现在产业基础相对薄弱;受南岭的阻隔经济腹地小;科技实力和人才队伍薄弱。知识点：
[知识点：]
区域工业化和城市化的推进过程产生的问题及解决措施"
"1567142626-2056","https://study.baidu.com/tiku","[题目]
下列关于田纳西河的叙述，正确的是（  ）①发源于落基山脉东坡                  ②发源于阿巴拉契亚山脉西坡③是密西西比河支流—俄亥俄河的支流    ④是美国水能资源最丰富的河流A①③B②③C①④D②④题型: 单选题|难度: 简单|使用次数: 0|纠错复制收藏到空间加入选题篮查看答案解析答案：B解析：田纳西河发源于阿巴拉契亚山脉西侧，①错，②对，田纳西河由南往北汇入俄亥俄河，最后汇入密西西比河，③对，密西西比河流程长，水量丰富，西部流经高山峡谷，水能丰富，是美国水能资源最丰富的河流，④错，正确选项为②③。据此可知答案为：B。知识点：
[知识点：]
流域开发的地理条件、内容、综合治理措施"
"1567142626-2053","https://study.baidu.com/tiku","[题目]
阅读图文材料，完成下列问题。钦查群岛是南美秘鲁的“鸟岛”，这里生活着近千万只海鸟，至于为何鸟类众多，有人说“鱼多鸟必众，鸟众鱼必多”。鸟群排出的粪便（优质的天然肥料）堆积如山，曾厚达50米。自1839年第一批鸟粪运往英国后，欧洲和美国在该岛的开采规模连年扩大，秘鲁也开始进入了长达40年以鸟粪出口拉动经济增长的“鸟粪时代”。至今钦查群岛每年仍会挖十万吨鸟粪，但秘鲁政府已经在岛上设立警察局以控制鸟粪的开采。1. 结合材料及所学知识，请对“鱼多鸟必众，鸟众鱼必多”作出合理解释。2. 说明钦查群岛有利于鸟粪积累的气候条件。3. 推测19世纪40年代以来鸟粪出口快速增加的原因和政府限制鸟粪开采的影响。题型: 综合题|难度: 一般|使用次数: 0|纠错复制收藏到空间加入选题篮查看答案解析答案：1. （钦查群岛附近海域）受上升补偿流影响 ，浮游生物繁盛；饵料丰富使得鱼类密集，为海鸟提供了充足的食物；上千万只海鸟的鸟粪落入海水，又为浮游生物提供营养物，间接为鱼类提供了饲料。2. 钦查群岛属于热带沙漠气候，气候干旱、终年少雨；鸟粪不易被雨水冲刷，随着时间的推移，鸟粪积累的越来越多3. 原因：（工业革命导致人口激增，粮食需求增大）海鸟粪便作为优质的天然肥料，市场需求量大；鸟粪是秘鲁最重要的出口产品，（政府把鸟粪出口作为该国最重要的财政支柱）有政府政策支持。影响：鸟粪出口规模受限，财政收入会减少；对鸟岛人为干扰减少，有利于生态环境的保护。解析：⑴钦查群岛附近海域沿岸是秘鲁寒流形成的上升流，受上升补偿流影响，浮游生物繁盛；饵料丰富使得鱼类密集，为海鸟提供了充足的食物；上千万只海鸟的鸟粪落入海水，又为浮游生物提供营养物，间接为鱼类提供了饲料，构成了复杂的食物链体系和生态系统。⑵钦查群岛鸟粪积累是缺少带走鸟粪的外力，与其气候有关；该岛属于热带沙漠气候，气候干旱、终年少雨；鸟粪不易被雨水冲刷，随着时间的推移，鸟粪积累的越来越多。⑶原因：19世纪40年代以来，工业革命导致人口激增，粮食需求增大；海鸟粪便作为优质的天然肥料，市场需求量大；鸟粪是秘鲁最重要的出口产品，为国家带来外汇，政府把鸟粪出口作为该国最重要的财政支柱；出口量大还有政府政策支持。政府限制鸟粪开采，主要从影响收入及对生态环境影响角度进行分析：鸟粪出口规模受限，财政收入会减少，进而影响国家财政收入；限制鸟粪开采，可减少对鸟岛人为干扰，有利于生态环境的保护。据此可知答案为：（1）（钦查群岛附近海域）受上升补偿流影响 ，浮游生物繁盛；饵料丰富使得鱼类密集，为海鸟提供了充足的食物；上千万只海鸟的鸟粪落入海水，又为浮游生物提供营养物，间接为鱼类提供了饲料。（2）钦查群岛属于热带沙漠气候，气候干旱、终年少雨；鸟粪不易被雨水冲刷，随着时间的推移，鸟粪积累的越来越多（3）原因：（工业革命导致人口激增，粮食需求增大）海鸟粪便作为优质的天然肥料，市场需求量大；鸟粪是秘鲁最重要的出口产品，（政府把鸟粪出口作为该国最重要的财政支柱）有政府政策支持。影响：鸟粪出口规模受限，财政收入会减少；对鸟岛人为干扰减少，有利于生态环境的保护。知识点：
[知识点：]
流域开发的地理条件、内容、综合治理措施"
"1567142626-1953","https://study.baidu.com/tiku","[题目]
北京时间2008年3月12日消息，美国宇航局网站最近公布了一张“火星勘测轨道器飞行器”拍摄的火星北极新月形沙丘的照片，沙丘上呈现出许多奇异的平滑弧形。火星北极新月形沙丘照片的获得主要是通过现代信息技术中（　　）A全球定位系统B遥感C地理信息系统D数字地球题型: 单选题|难度: 一般|使用次数: 0|纠错复制收藏到空间加入选题篮查看答案解析答案：B解析：利用卫星监测和获取地表影像资料，属于遥感的主要功能。知识点：
[知识点：]
遥感(RS)在资源普查、环境和灾害监测中的应用,区域可持续发展"
"1567142626-2052","https://study.baidu.com/tiku","[题目]
红水河，为西江上游的别称，流域内山岭连绵，地形崎岖，水力资源十分丰富，它的梯级开发已被我国政府列为国家重点开发项目。读下图，回答下列各题。1. 红水河水电梯级开发对珠江三角洲地区的主要影响有（  ）A. 促进人口的增加和城市的发展B. 提高防洪和抗旱能力C. 增加入海的水量D. 加速河口淤积2. 除水电外，红水河流域综合开发利用的方向是（  ）A. 钢铁工业B. 甘蔗种植、加工业C. 汽车工业D. 有色冶金工业题型: 综合题|难度: 一般|使用次数: 0|纠错复制收藏到空间加入选题篮查看答案解析答案：1. B2. D解析：⑴梯级开发首先需要修建水库，水库可发挥调蓄洪水功能，有利于防洪和抗旱，B正确。梯级开发对人口增加和城市发展影响不大，不能成为主要影响，A错误；梯级开发不可调节径流的季节变化，不会增加入海水量，C错误；电梯级开发后河流中泥沙减少，容易使珠江三角洲出现淤积减慢或侵蚀后退的现象，D错误。⑵该地区水能和矿产资源丰富，故适宜发展有色冶金工业。D正确。红水河流域缺少铁矿，且交通不便，不易发展钢铁工业，A错误；红水河流域经济技术欠发达，远离东部消费市场，交通不便，不利于汽车工业的发展，C错误。据此可知答案为：（1）B；（2）D。知识点：
[知识点：]
流域开发的地理条件、内容、综合治理措施"
"1567142626-1994","https://study.baidu.com/tiku","[题目]
江苏是我国城市化发展较快的省区之一，据此回答下列问题。在江苏省内，城市化水平较高的地区是（   ）A北部地区B中部地区C南部地区D北部和中部地区题型: 单选题|难度: 一般|使用次数: 0|纠错复制收藏到空间加入选题篮查看答案解析答案：C解析：在江苏省北部和中部地区经济较为落后，城市化水平较低，而南部地区，受上海等大城市的辐射带动作用，乡镇企业迅速发展，工业化水平较高，所以在江苏省内，城市化水平较高的地区是南部地区，故答案选C。知识点：
[知识点：]
区域工业化和城市化的推进过程产生的问题及解决措施"
"1567142626-1938","https://study.baidu.com/tiku","[题目]
2013年11月，吉林省松原地区发生罕见的群发性地震，为了快捷而准确监测，及时了解松原地区的受灾状况宜采用的地理信息技术是（    ）A地理信息系统B遥感技术C全球定位系统D多媒体技术题型: 单选题|难度: 一般|使用次数: 0|纠错复制收藏到空间加入选题篮查看答案解析答案：B解析：遥感技术是应用各种传感仪器对远距离目标所辐射和反射的电磁波信息，进行收集、处理，并最后成像，从而对地面各种景物进行探测和识别的一种综合技术。能快速获取受灾地区影像，通过影像的处理，可以了解受灾状况。知识点：
[知识点：]
遥感(RS)在资源普查、环境和灾害监测中的应用,区域可持续发展"
"1567142626-2004","https://study.baidu.com/tiku","[题目]
田纳西河流域是美国最大的(    )A电力能源基地B电子工业基地C汽车工业基地D宇航工业基地题型: 单选题|难度: 一般|使用次数: 0|纠错复制收藏到空间加入选题篮查看答案解析答案：A解析：田纳西河流域有丰富的煤炭资源，水力资源，经开发以后，修建了一些火电站、水电站和核电站，成为美国最大的电力能源基地。故选A。知识点：
[知识点：]
流域开发的地理条件、内容、综合治理措施"
"1567142626-1933","https://study.baidu.com/tiku","[题目]
RS技术在资源普查、环境监测、灾害预警等方面起到了重大作用．（    ）题型: 判断题|难度: 一般|使用次数: 0|纠错复制收藏到空间加入选题篮查看答案解析答案：正确解析：遥感是通过遥感器这类对电磁波敏感的仪器，在远离目标和非接触目标物体条件下探测目标地物，获取其反射、辐射或散射的电磁波信息（如电场、磁场、电磁波、地震波等信息），并进行提取、判定、加工处理、分析与应用的一门科学和技术．RS技术在资源普查、环境监测、灾害预警等方面起到了重大作用．据此可知答案为：正确．知识点：
[知识点：]
遥感(RS)在资源普查、环境和灾害监测中的应用,区域可持续发展"
"1567142626-2043","https://study.baidu.com/tiku","[题目]
读某河流域示意图，完成下列各题。1. 该河流域自然背景是（  ）A. 河流落差大，水能丰富B. 植被以草原为主C. 开发历史较长D. 热带多雨气候，雨热充沛2. 该河流域中下游人类活动最可能引起的环境问题是（  ）A. 地面沉降B. 荒漠化C. 次生盐碱化D. 海水入侵题型: 综合题|难度: 一般|使用次数: 0|纠错复制收藏到空间加入选题篮查看答案解析答案：1. B2. C解析：⑴据图可知，该地降水较少，河流的水量较小，水能不丰富，故A项错误；该地降水少，自然植被以草原为主，故B项正确，D项错误；开发历史长不是自然背景，故C项错误。⑵图示区域，中下游地区发展种植业，大水漫灌等不合理的农业生产方式会导致土壤的次生盐碱化，C正确。据此可知答案为：（1）B；（2）C。知识点：
[知识点：]
流域开发的地理条件、内容、综合治理措施"
"1567142626-1977","https://study.baidu.com/tiku","[题目]
珠江三角洲地区的城市化水平高，工业化是推动其城市化进程的主要动力。（    ）题型: 判断题|难度: 一般|使用次数: 0|纠错复制收藏到空间加入选题篮查看答案解析答案：正确解析：珠江三角洲地区对外开放的早，经济发展水平高，推动城市化水平高，工业化是推动其城市化进程的主要动力。知识点：
[知识点：]
区域工业化和城市化的推进过程产生的问题及解决措施"
"1567142626-2033","https://study.baidu.com/tiku","[题目]
关于田纳西河流域自然地理特征的叙述正确的是(    )A流域内地形起伏小，水力资源不丰富B流域内属于亚热带湿润气候，降水集中在夏秋季节C田纳西河是密西西比河的一级支流，水量丰富但不稳定D流域内矿产资源丰富，主要有煤、铁、铜等题型: 单选题|难度: 一般|使用次数: 0|纠错复制收藏到空间加入选题篮查看答案解析答案：D解析：本题考查田纳西河流域自然地理特征：A．流域内多山，地形起伏大，水力资源丰富，故A错。B．流域内属于亚热带湿润气候，降水集中在冬春季节。故B错。C．田纳西河与密西西比河无关联，方向位置不对，故C错。D．流域内矿产资源丰富，主要有煤、铁、铜、磷、锌等。D正确。知识点：
[知识点：]
流域开发的地理条件、内容、综合治理措施"
"1567142626-2028","https://study.baidu.com/tiku","[题目]
关于长江中下游平原不同时期影响经济发展的主要条件因素的叙述，正确的是（   ）A开发早期，稠密的水系成为人们交通的便利条件；黏重的土壤则使人们开垦困难B农业大发展时期，优越的自然条件，使其成为我国粮食的主要产地C稠密的水网，使耕地分散破碎，不利于农业机械化、规模化的推广，但由于水稻单产很高，使其商品率高，仍是我国最重要的商品粮基地D多水而黏重的土壤一直是限制农业发展的因素题型: 单选题|难度: 一般|使用次数: 0|纠错复制收藏到空间加入选题篮查看答案解析答案：B解析：开发早期，稠密的水系和粘重土壤都是人类农业生产的不利条件，A错误；目前，由该地区人多地少，故农业生产的商品率低，C错误。随着农业生产技术的发展，河网稠密为该地区的农业生产提供了充足的水资源和便利的水运条件，D错误。知识点：
[知识点：]
区域工业化和城市化的推进过程产生的问题及解决措施"
"1567142626-1983","https://study.baidu.com/tiku","[题目]
长江三峡工程的修建，带来的影响是（   ）A长江航运被大坝完全阻断B改善了三峡河段的航行条件C使坝址上游洪水发生机率增加D长江中游平原耕地盐碱化现象加剧题型: 单选题|难度: 一般|使用次数: 0|纠错复制收藏到空间加入选题篮查看答案解析答案：B解析：长江三峡工程的修建，改善了三峡河段的航行条件，特别是三峡水库对川江航道的改善，水库建成后，险滩淹没，水流趋缓，航道加深加宽，通航能力提高，运输成本降低，水库修建能增加库区周围降水几率，蓄水后是的地下水位上升，会加剧耕地盐碱化，故本题选B。知识点：
[知识点：]
流域开发的地理条件、内容、综合治理措施"
